1/2/2021,10,0,0,0,0,0
1/3/2021,10,0,0,0,0,0
1/4/2021,8,0,0,0,0,0
1/5/2021,17,0,0,0,0,0
1/6/2021,5,0,0,0,0,0
1/7/2021,10,0,0,0,0,0
1/8/2021,25,0,0,0,0,0
1/9/2021,13,0,0,0,0,0
1/10/2021,24,0,0,0,0,0
1/11/2021,15,0,0,0,0,0
1/12/2021,9,0,0,0,0,0
1/13/2021,6,0,0,0,0,0
1/14/2021,12,0,0,0,0,0
1/15/2021,8,0,0,0,0,0
1/16/2021,20,0,0,0,0,0
1/17/2021,10,0,0,0,0,0
1/18/2021,10,0,0,0,0,0
1/19/2021,16.5,0,0,0,0,0
1/20/2021,13.41,0,0,0,0,0
1/21/2021,11.3,0,0,0,0,0
1/22/2021,10,0,0,0,0,0
1/23/2021,24,0,0,0,0,0
1/24/2021,11,0,0,0,0,0
1/25/2021,19,0,0,0,0,0
1/26/2021,39,0,0,0,0,0
1/27/2021,30,0,0,0,0,0
1/28/2021,22,0,0,0,0,0
1/29/2021,6,0,0,0,0,0
1/30/2021,16,0,0,0,0,0
1/31/2021,13,0,0,0,0,0
2/1/2021,19,0,0,0,0,0
2/2/2021,14,0,0,0,0,0
2/3/2021,24,0,0,0,0,0
2/4/2021,23,0,0,0,0,0
2/5/2021,13,0,0,0,0,0
2/6/2021,8,0,0,0,0,0
2/7/2021,9,0,0,0,0,0
2/8/2021,11,0,0,0,0,0
2/9/2021,8,0,0,0,0,0
2/10/2021,9,0,0,0,0,0
2/11/2021,8,0,0,0,0,0
2/12/2021,7,0,0,0,0,0
2/13/2021,10,0,0,0,0,0
2/14/2021,8,0,0,0,0,0
2/15/2021,9,0,0,0,0,0
2/16/2021,12,0,0,0,0,0
2/17/2021,12,0,0,0,0,0
2/18/2021,13,0,0,0,0,0
2/19/2021,12,0,0,0,0,0
2/20/2021,12,0,0,0,0,0
2/21/2021,17,0,0,0,0,0
2/22/2021,15,0,0,0,0,0
2/23/2021,19,0,0,0,0,0
2/24/2021,14,0,0,0,0,0
2/25/2021,25,0,0,0,0,0
2/26/2021,21,0,0,0,0,0
2/27/2021,21,0,0,0,0,0
2/28/2021,20,0,0,0,0,0
3/1/2021,23,0,0,0,0,0
3/2/2021,24,0,0,0,0,0
3/3/2021,29,0,0,0,0,0
3/4/2021,28,0,0,0,0,0
3/5/2021,27,0,0,0,0,0
3/6/2021,36,0,0,0,0,0
3/7/2021,34,0,0,0,0,0
3/8/2021,35,0,0,0,0,0
3/9/2021,36,0,0,0,0,0
3/10/2021,37,0,0,0,0,0
3/11/2021,41,0,0,0,0,0
3/12/2021,41,0,0,0,0,0
3/13/2021,38,0,0,0,0,0
3/14/2021,44,0,0,0,0,0
3/15/2021,42,0,0,0,0,0
3/16/2021,47,0,0,0,0,0
3/17/2021,48,0,0,0,0,0
3/18/2021,48,0,0,0,0,0
3/19/2021,53,0,0,0,0,0
3/20/2021,53,0,0,0,0,0
3/21/2021,53,0,0,0,0,0
3/22/2021,53,0,0,0,0,0
3/23/2021,56,0,0,0,0,0
3/24/2021,60,0,0,0,0,0
3/25/2021,54,0,0,0,0,0
3/26/2021,60,0,0,0,0,0
3/27/2021,61,0,0,0,0,0
3/28/2021,56,0,0,0,0,0
3/29/2021,58,0,0,0,0,0
3/30/2021,63,0,0,0,0,0
3/31/2021,64,0,0,0,0,0
4/1/2021,63,0,0,0,0,0
4/2/2021,58,0,0,0,0,0
4/3/2021,60,0,0,0,0,0
4/4/2021,65,0,0,0,0,0
4/5/2021,66,0,0,0,0,0
4/6/2021,66,0,0,0,0,0
4/7/2021,66,0,0,0,0,0
4/8/2021,67,0,0,0,0,0
4/9/2021,67,0,0,0,0,0
4/10/2021,66,0,0,0,0,0
4/11/2021,67,0,0,0,0,0
4/12/2021,65,0,0,0,0,0
4/13/2021,67,0,0,0,0,0
4/14/2021,64,0,0,0,0,0
4/15/2021,68,0,0,0,0,0
4/16/2021,70,0,0,0,0,0
4/17/2021,68,0,0,0,0,0
4/18/2021,67,0,0,0,0,0
4/19/2021,69,0,0,0,0,0
4/20/2021,68,0,0,0,0,0
4/21/2021,68,0,0,0,0,0
4/22/2021,73,0,0,0,0,0
4/23/2021,71,0,0,0,0,0
4/24/2021,70,0,0,0,0,0
4/25/2021,72,0,0,0,0,0
4/26/2021,74,0,0,0,0,0
4/27/2021,71,0,0,0,0,0
4/28/2021,73,0,0,0,0,0
4/29/2021,69,0,0,0,0,0
4/30/2021,70,0,0,0,0,0
5/1/2021,70,0,0,0,0,0
5/2/2021,69,0,0,0,0,0
5/3/2021,70,0,0,0,0,0
5/4/2021,68,0,0,0,0,0
5/5/2021,69,1,0,0,0,0
5/6/2021,70,1,0,0,0,0
5/7/2021,69,1,0,0,0,0
5/8/2021,72,3,0,0,0,0
5/9/2021,69,1,0,0,0,0
5/10/2021,71,1,0,0,0,0
5/11/2021,68,1,0,0,0,0
5/12/2021,65,1,0,0,0,0
5/13/2021,71,1,0,0,0,0
5/14/2021,67,1,0,0,0,0
5/15/2021,66,3,0,0,0,0
5/16/2021,40,6,0,0,0,0
5/17/2021,76,1,0,0,0,0
5/18/2021,43,1,0,0,0,0
5/19/2021,56,22,0,0,0,0
5/20/2021,63,1,0,0,0,0
5/21/2021,67,1,0,0,0,0
5/22/2021,63,1,0,0,0,0
5/23/2021,63,1,0,0,0,0
5/24/2021,63,1,0,0,0,0
5/25/2021,63,1,0,0,0,0
5/26/2021,63,1,0,0,0,0
5/27/2021,60,11,0,0,0,0
5/28/2021,60,8,0,0,0,0
5/29/2021,60,8,0,0,0,0
5/30/2021,60,8,0,0,0,0
5/31/2021,60,8,0,0,0,0
6/1/2021,45,0,0,0,0,0
6/2/2021,50,7,0,0,0,0
6/3/2021,60,9,0,0,0,0
6/4/2021,54,19,0,0,0,0
6/5/2021,57,11,0,0,0,0
6/6/2021,58,12,0,0,0,0
6/7/2021,46,20,0,0,0,0
6/8/2021,71,7,0,0,0,0
6/9/2021,75,25,0,0,0,0
6/10/2021,45,15,0,0,0,0
6/11/2021,45,24,0,0,0,0
6/12/2021,36,26,0,0,0,0
6/13/2021,35,24,0,0,0,0
6/14/2021,43,23,0,0,0,0
6/15/2021,48,32,0,0,0,0
6/16/2021,28,31,0,0,0,0
6/17/2021,42,14,0,0,0,0
6/18/2021,31,42,0,0,0,0
6/19/2021,30,36,0,0,0,0
6/20/2021,47,27,0,0,0,0
6/21/2021,25,46,0,0,0,0
6/22/2021,38,36,0,0,0,0
6/23/2021,23,46,0,0,0,0
6/24/2021,28,52,0,0,0,0
6/25/2021,17,56,0,0,0,0
6/26/2021,29,45,0,0,0,0
6/27/2021,18,58,0,0,0,0
6/28/2021,18,61,0,0,0,0
6/29/2021,14,64,0,0,0,0
6/30/2021,7,68,0,0,0,0
7/1/2021,14,67,0,0,0,0
7/2/2021,11,68,0,0,0,0
7/3/2021,14,67,0,0,0,0
7/4/2021,12,67,0,0,0,0
7/5/2021,12,69,0,0,0,0
7/6/2021,9,71,0,0,0,0
7/7/2021,8,76,0,0,0,0
7/8/2021,7,73,0,0,0,0
7/9/2021,15,75,0,0,0,0
7/10/2021,5,82,0,0,0,0
7/11/2021,14,78,0,0,0,0
7/12/2021,7,77,0,0,0,0
7/13/2021,4,96,0,0,0,0
7/14/2021,4,77,0,0,0,0
7/15/2021,4,78,0,0,0,0
7/16/2021,2,86,0,0,0,0
7/17/2021,3,80,0,0,0,0
7/18/2021,2,87,0,0,0,0
7/19/2021,3,85,0,0,0,0
7/20/2021,7,81,0,0,0,0
7/21/2021,2,86,0,0,0,0
7/22/2021,2,85,0,0,0,0
7/23/2021,2,87,0,0,0,0
7/24/2021,3,86,0,0,0,0
7/25/2021,1,88,0,0,0,0
7/26/2021,1,91,0,0,0,0
7/27/2021,2,96,0,0,0,0
7/28/2021,1,90,0,0,0,0
7/29/2021,2,94,0,0,0,0
7/30/2021,1,88,0,0,0,0
7/31/2021,1,95,0,0,0,0
8/1/2021,0,100,0,0,0,0
8/2/2021,0,100,0,0,0,0
8/3/2021,0,100,0,0,0,0
8/4/2021,0,100,0,0,0,0
8/5/2021,0,100,0,0,0,0
8/6/2021,0,100,0,0,0,0
8/7/2021,0,100,0,0,0,0
8/8/2021,0,100,0,0,0,0
8/9/2021,0,100,0,0,0,0
8/10/2021,0,100,0,0,0,0
8/11/2021,0,100,0,0,0,0
8/12/2021,0,100,0,0,0,0
8/13/2021,0,100,0,0,0,0
8/14/2021,0,100,0,0,0,0
8/15/2021,0,100,0,0,0,0
8/16/2021,0,100,0,0,0,0
8/17/2021,0,100,0,0,0,0
8/18/2021,0,100,0,0,0,0
8/19/2021,0,100,0,0,0,0
8/20/2021,0,100,0,0,0,0
8/21/2021,0,100,0,0,0,0
8/22/2021,0,100,0,0,0,0
8/23/2021,0,100,0,0,0,0
8/24/2021,0,100,0,0,0,0
8/25/2021,0,100,0,0,0,0
8/26/2021,0,100,0,0,0,0
8/27/2021,0,100,0,0,0,0
8/28/2021,0,100,0,0,0,0
8/29/2021,0,100,0,0,0,0
8/30/2021,0,100,0,0,0,0
8/31/2021,0,100,0,0,0,0
9/1/2021,0,100,0,0,0,0
9/2/2021,0,100,0,0,0,0
9/3/2021,0,100,0,0,0,0
9/4/2021,0,100,0,0,0,0
9/5/2021,0,100,0,0,0,0
9/6/2021,0,100,0,0,0,0
9/7/2021,0,100,0,0,0,0
9/8/2021,0,100,0,0,0,0
9/9/2021,0,100,0,0,0,0
9/10/2021,0,100,0,0,0,0
9/11/2021,0,100,0,0,0,0
9/12/2021,0,100,0,0,0,0
9/13/2021,0,100,0,0,0,0
9/14/2021,0,100,0,0,0,0
9/15/2021,0,100,0,0,0,0
9/16/2021,0,100,0,0,0,0
9/17/2021,0,100,0,0,0,0
9/18/2021,0,100,0,0,0,0
9/19/2021,0,100,0,0,0,0
9/20/2021,0,100,0,0,0,0
9/21/2021,0,100,0,0,0,0
9/22/2021,0,100,0,0,0,0
9/23/2021,0,100,0,0,0,0
9/24/2021,0,100,0,0,0,0
9/25/2021,0,100,0,0,0,0
9/26/2021,0,100,0,0,0,0
9/27/2021,0,100,0,0,0,0
9/28/2021,0,100,0,0,0,0
9/29/2021,0,100,0,0,0,0
9/30/2021,0,100,0,0,0,0
10/1/2021,0,100,0,0,0,0
10/2/2021,0,100,0,0,0,0
10/3/2021,0,100,0,0,0,0
10/4/2021,0,100,0,0,0,0
10/5/2021,0,100,0,0,0,0
10/6/2021,0,100,0,0,0,0
10/7/2021,0,100,0,0,0,0
10/8/2021,0,100,0,0,0,0
10/9/2021,0,100,0,0,0,0
10/10/2021,0,100,0,0,0,0
10/11/2021,0,100,0,0,0,0
10/12/2021,0,100,0,0,0,0
10/13/2021,0,100,0,0,0,0
10/14/2021,0,100,0,0,0,0
10/15/2021,0,100,0,0,0,0
10/16/2021,0,100,0,0,0,0
10/17/2021,0,100,0,0,0,0
10/18/2021,0,100,0,0,0,0
10/19/2021,0,100,0,0,0,0
10/20/2021,0,100,0,0,0,0
10/21/2021,0,100,0,0,0,0
10/22/2021,0,100,0,0,0,0
10/23/2021,0,100,0,0,0,0
10/24/2021,0,100,0,0,0,0
10/25/2021,0,100,0,0,0,0
10/26/2021,0,100,0,0,0,0
10/27/2021,0,100,0,0,0,0
10/28/2021,0,100,0,0,0,0
10/29/2021,0,100,0,0,0,0
10/30/2021,0,100,0,0,0,0
10/31/2021,0,100,0,0,0,0
11/1/2021,0,100,0,0,0,0
11/2/2021,0,100,0,0,0,0
11/3/2021,0,100,0,0,0,0
11/4/2021,0,100,0,0,0,0
11/5/2021,0,100,0,0,0,0
11/6/2021,0,100,0,0,0,0
11/7/2021,0,100,0,0,0,0
11/8/2021,0,100,0,0,0,0
11/9/2021,0,100,0,0,0,0
11/10/2021,0,100,0,0,0,0
11/11/2021,0,100,0,0,0,0
11/12/2021,0,100,0,0,0,0
11/13/2021,0,100,0,0,0,0
11/14/2021,0,100,0,0,0,0
11/15/2021,0,100,0,0,0,0
11/16/2021,0,100,0,0,0,0
11/17/2021,0,100,0,0,0,0
11/18/2021,0,100,0,0,0,0
11/19/2021,0,100,0,0,0,0
11/20/2021,0,100,0,0,0,0
11/21/2021,0,100,0,0,0,0
11/22/2021,0,100,0,0,0,0
11/23/2021,0,100,0,0,0,0
11/24/2021,0,100,0,0,0,0
11/25/2021,0,100,0,0,0,0
11/26/2021,0,100,0,0,0,0
11/27/2021,0,100,0,0,0,0
11/28/2021,0,100,0,0,0,0
11/29/2021,0,100,0,0,0,0
11/30/2021,0,100,0,0,0,0
12/1/2021,0,100,0,0,0,0
12/2/2021,0,99,1,0,0,0
12/3/2021,0,99,1,0,0,0
12/4/2021,0,99,1,0,0,0
12/5/2021,0,99,1,0,0,0
12/6/2021,0,98,2,0,0,0
12/7/2021,0,97,3,0,0,0
12/8/2021,0,93,7,0,0,0
12/9/2021,0,93,7,0,0,0
12/10/2021,0,94,6,0,0,0
12/11/2021,0,87,13,0,0,0
12/12/2021,0,88,12,0,0,0
12/13/2021,0,78,22,0,0,0
12/14/2021,0,67,33,0,0,0
12/15/2021,0,55,45,0,0,0
12/16/2021,0,51,49,0,0,0
12/17/2021,0,47,53,0,0,0
12/18/2021,0,41,59,0,0,0
12/19/2021,0,35,65,0,0,0
12/20/2021,0,29,71,0,0,0
12/21/2021,0,27,73,0,0,0
12/22/2021,0,18,82,0,0,0
12/23/2021,0,10,90,0,0,0
12/24/2021,0,10,90,0,0,0
12/25/2021,0,10,90,0,0,0
12/26/2021,0,10,90,0,0,0
12/27/2021,0,9,91,0,0,0
12/28/2021,0,8,91,0,0,0
12/29/2021,0,6,94,0,0,0
12/30/2021,0,6,94,0,0,0
12/31/2021,0,6,94,0,0,0
1/1/2022,0,6,94,0,0,0
1/2/2022,0,3,97,0,0,0
1/3/2022,0,6,94,0,0,0
1/4/2022,0,6,94,0,0,0
1/5/2022,0,6,94,0,0,0
1/6/2022,0,6,94,0,0,0
1/7/2022,0,4,96,0,0,0
1/8/2022,0,3,97,0,0,0
1/9/2022,0,2,98,0,0,0
1/10/2022,0,3,97,0,0,0
1/11/2022,0,3,97,0,0,0
1/12/2022,0,2,98,0,0,0
1/13/2022,0,2,98,0,0,0
1/14/2022,0,0,100,0,0,0
1/15/2022,0,0,100,0,0,0
1/16/2022,0,0,100,0,0,0
1/17/2022,0,0,100,0,0,0
1/18/2022,0,0,100,0,0,0
1/19/2022,0,0,100,0,0,0
1/20/2022,0,0,100,0,0,0
1/21/2022,0,0,100,0,0,0
1/22/2022,0,0,100,0,0,0
1/23/2022,0,0,99.1,0.9,0,0
1/24/2022,0,0,99,1,0,0
1/25/2022,0,0,99,1,0,0
1/26/2022,0,0,99.2,0.8,0,0
1/27/2022,0,0,100,0,0,0
1/28/2022,0,0,100,0,0,0
1/29/2022,0,0,98.7,1.3,0,0
1/30/2022,0,0,98.7,1.3,0,0
1/31/2022,0,0,100,0,0,0
2/1/2022,0,0,98.9,1.1,0,0
2/2/2022,0,0,99.2,0.8,0,0
2/3/2022,0,0,100,0,0,0
2/4/2022,0,0,100,0,0,0
2/5/2022,0,0,100,0,0,0
2/6/2022,0,0,98.6,1.4,0,0
2/7/2022,0,0,98.7,1.3,0,0
2/8/2022,0,0,98,2,0,0
2/9/2022,0,0,98,2,0,0
2/10/2022,0,0,98,2,0,0
2/11/2022,0,0,100,0,0,0
2/12/2022,0,0,97,3,0,0
2/13/2022,0,0,98,2,0,0
2/14/2022,0,0,98,2,0,0
2/15/2022,0,0,98,2,0,0
2/16/2022,0,0,95,5,0,0
2/17/2022,0,0,97,3,0,0
2/18/2022,0,0,95,5,0,0
2/19/2022,0,0,93,7,0,0
2/20/2022,0,0,92,8,0,0
2/21/2022,0,0,92,8,0,0
2/22/2022,0,0,91,9,0,0
2/23/2022,0,0,93,7,0,0
2/24/2022,0,0,90,10,0,0
2/25/2022,0,0,89,11,0,0
2/26/2022,0,0,84,16,0,0
2/27/2022,0,0,85,15,0,0
2/28/2022,0,0,87,13,0,0
3/1/2022,0,0,89,11,0,0
3/2/2022,0,0,86,14,0,0
3/3/2022,0,0,82,18,0,0
3/4/2022,0,0,76,24,0,0
3/5/2022,0,0,73,27,0,0
3/6/2022,0,0,66,34,0,0
3/7/2022,0,0,66,34,0,0
3/8/2022,0,0,66,34,0,0
3/9/2022,0,0,66,34,0,0
3/10/2022,0,0,66,34,0,0
3/11/2022,0,0,66,34,0,0
3/12/2022,0,0,66,34,0,0
3/13/2022,0,0,49,51,0,0
3/14/2022,0,0,49,51,0,0
3/15/2022,0,0,49,51,0,0
3/16/2022,0,0,49,51,0,0
3/17/2022,0,0,49,51,0,0
3/18/2022,0,0,49,51,0,0
3/19/2022,0,0,49,51,0,0
3/20/2022,0,0,29,71,0,0
3/21/2022,0,0,29,71,0,0
3/22/2022,0,0,29,71,0,0
3/23/2022,0,0,29,71,0,0
3/24/2022,0,0,29,71,0,0
3/25/2022,0,0,29,71,0,0
3/26/2022,0,0,29,71,0,0
3/27/2022,0,0,17,83,0,0
3/28/2022,0,0,17,83,0,0
3/29/2022,0,0,17,83,0,0
3/30/2022,0,0,17,83,0,0
3/31/2022,0,0,17,83,0,0
4/1/2022,0,0,17,83,0,0
4/2/2022,0,0,17,83,0,0
4/3/2022,0,0,9,91,0,0
4/4/2022,0,0,8,91,0,0
4/5/2022,0,0,8,91,0,0
4/6/2022,0,0,8,91,0,0
4/7/2022,0,0,8,91,0,0
4/8/2022,0,0,8,91,0,0
4/9/2022,0,0,8,91,0,0
4/10/2022,0,0,5,95,0,0
4/11/2022,0,0,5,95,0,0
4/12/2022,0,0,5,95,0,0
4/13/2022,0,0,5,95,0,0
4/14/2022,0,0,5,95,0,0
4/15/2022,0,0,5,95,0,0
4/16/2022,0,0,5,95,0,0
4/17/2022,0,0,2,98,0,0
4/18/2022,0,0,2,98,0,0
4/19/2022,0,0,2,98,0,0
4/20/2022,0,0,2,98,0,0
4/21/2022,0,0,2,98,0,0
4/22/2022,0,0,2,98,0,0
4/23/2022,0,0,2,98,0,0
4/24/2022,0,0,1,99,0,0
4/25/2022,0,0,1,99,0,0
4/26/2022,0,0,1,99,0,0
4/27/2022,0,0,1,99,0,0
4/28/2022,0,0,1,99,0,0
4/29/2022,0,0,1,99,0,0
4/30/2022,0,0,1,99,0,0
5/1/2022,0,0,0,100,0,0
5/2/2022,0,0,0,100,0,0
5/3/2022,0,0,0,100,0,0
5/4/2022,0,0,0,100,0,0
5/5/2022,0,0,0,100,0,0
5/6/2022,0,0,0,100,0,0
5/7/2022,0,0,0,100,0,0
5/8/2022,0,0,0,97,2,1
5/9/2022,0,0,0,97,2,1
5/10/2022,0,0,0,97,2,1
5/11/2022,0,0,0,97,2,1
5/12/2022,0,0,0,97,2,1
5/13/2022,0,0,0,97,2,1
5/14/2022,0,0,0,97,2,1
5/15/2022,0,0,0,95,2,3
5/16/2022,0,0,0,95,2,3
5/17/2022,0,0,0,95,2,3
5/18/2022,0,0,0,95,2,3
5/19/2022,0,0,0,95,2,3
5/20/2022,0,0,0,95,2,3
5/21/2022,0,0,0,95,2,3
5/22/2022,0,0,0,91,4,5
5/23/2022,0,0,0,91,4,5
5/24/2022,0,0,0,91,4,5
5/25/2022,0,0,0,91,4,5
5/26/2022,0,0,0,91,4,5
5/27/2022,0,0,0,91,4,5
5/28/2022,0,0,0,91,4,5
5/29/2022,0,0,0,85,6,9
5/30/2022,0,0,0,85,6,9
5/31/2022,0,0,0,85,6,9
6/1/2022,0,0,0,85,6,9
6/2/2022,0,0,0,85,6,9
6/3/2022,0,0,0,85,6,9
6/4/2022,0,0,0,85,6,9
6/5/2022,0,0,0,75,8,17
6/6/2022,0,0,0,75,8,17
6/7/2022,0,0,0,75,8,17
6/8/2022,0,0,0,75,8,17
6/9/2022,0,0,0,75,8,17
6/10/2022,0,0,0,75,8,17
6/11/2022,0,0,0,75,8,17
6/12/2022,0,0,0,57,13,30
6/13/2022,0,0,0,57,13,30
6/14/2022,0,0,0,57,13,30
6/15/2022,0,0,0,57,13,30
6/16/2022,0,0,0,57,13,30
6/17/2022,0,0,0,57,13,30
6/18/2022,0,0,0,57,13,30
6/19/2022,0,0,0,45,14,41
6/20/2022,0,0,0,45,14,41
6/21/2022,0,0,0,45,14,41
6/22/2022,0,0,0,45,14,41
6/23/2022,0,0,0,45,14,41
6/24/2022,0,0,0,45,14,41
6/25/2022,0,0,0,45,14,41
6/26/2022,0,0,0,28,15,57
6/27/2022,0,0,0,28,15,57
6/28/2022,0,0,0,28,15,57
6/29/2022,0,0,0,28,15,57
6/30/2022,0,0,0,28,15,57
7/1/2022,0,0,0,28,15,57
7/2/2022,0,0,0,28,15,57
7/3/2022,0,0,0,18,12,70
7/4/2022,0,0,0,18,12,70
7/5/2022,0,0,0,18,12,70
7/6/2022,0,0,0,18,12,70
7/7/2022,0,0,0,18,12,70
7/8/2022,0,0,0,18,12,70
7/9/2022,0,0,0,18,12,70
7/10/2022,0,0,0,11,12,77
7/11/2022,0,0,0,11,12,77
7/12/2022,0,0,0,11,12,77
7/13/2022,0,0,0,11,12,77
7/14/2022,0,0,0,11,12,77
7/15/2022,0,0,0,11,12,77
7/16/2022,0,0,0,11,12,77
7/17/2022,0,0,0,7,10,83
7/18/2022,0,0,0,7,10,83
7/19/2022,0,0,0,7,10,83
7/20/2022,0,0,0,7,10,83
7/21/2022,0,0,0,7,10,83
7/22/2022,0,0,0,7,10,83
7/23/2022,0,0,0,7,10,83
7/24/2022,0,0,0,4,12,84
7/25/2022,0,0,0,4,12,84
7/26/2022,0,0,0,4,12,84
7/27/2022,0,0,0,4,12,84
7/28/2022,0,0,0,4,12,84
7/29/2022,0,0,0,4,12,84
7/30/2022,0,0,0,4,12,84
7/31/2022,0,0,0,3,12,85
8/1/2022,0,0,0,3,12,85
8/2/2022,0,0,0,3,12,85
8/3/2022,0,0,0,3,12,85
8/4/2022,0,0,0,3,12,85
8/5/2022,0,0,0,3,12,85
8/6/2022,0,0,0,3,12,85
8/7/2022,0,0,0,2,12,86
8/8/2022,0,0,0,2,12,86
8/9/2022,0,0,0,2,12,86
8/10/2022,0,0,0,2,12,86
8/11/2022,0,0,0,2,12,86
8/12/2022,0,0,0,2,12,86
8/13/2022,0,0,0,2,12,86
8/14/2022,0,0,0,2,11,87
8/15/2022,0,0,0,2,11,87
8/16/2022,0,0,0,2,11,87
8/17/2022,0,0,0,2,11,87
8/18/2022,0,0,0,2,11,87
8/19/2022,0,0,0,2,11,87
8/20/2022,0,0,0,2,11,87
8/21/2022,0,0,0,2,11,87
8/22/2022,0,0,0,2,11,87
8/23/2022,0,0,0,2,11,87
8/24/2022,0,0,0,2,11,87
8/25/2022,0,0,0,2,11,87
8/26/2022,0,0,0,2,11,87
8/27/2022,0,0,0,2,11,87
8/28/2022,0,0,0,1,10,89
8/29/2022,0,0,0,1,10,89
8/30/2022,0,0,0,1,10,89
8/31/2022,0,0,0,1,10,89
9/1/2022,0,0,0,1,10,89
9/2/2022,0,0,0,1,10,89
9/3/2022,0,0,0,1,10,89
9/4/2022,0,0,0,1,10,89
9/5/2022,0,0,0,1,9,90
9/6/2022,0,0,0,1,9,90
9/7/2022,0,0,0,1,9,90
9/8/2022,0,0,0,1,9,90
9/9/2022,0,0,0,1,9,90
9/10/2022,0,0,0,1,9,90
9/11/2022,0,0,0,1,9,90
